频率范围	1466	53	0.036152797	1
节日时间	2106	76	0.036087369	0
距离	721	26	0.036061026	1
作品类别	1388	50	0.036023055	1
文献记载	530	19	0.035849057	1
居住地	1340	48	0.035820896	0
语言版本	1461	52	0.03559206	1
职员-董事、总经理	686	24	0.034985423	1
艺名	515	18	0.034951456	1
播出频道	1778	62	0.034870641	1
手机昵称	517	18	0.034816248	1
属性	60018	2087	0.034772901	1
职员-董事兼总经理	51500	1790	0.034757282	1
地位	13704	476	0.034734384	1
发文单位	2423	84	0.034667767	1
举办地点	3437	119	0.034623218	0
适宜游玩季节	608	21	0.034539474	1
英文别名	726	25	0.034435262	1
IMDB评分	873	30	0.034364261	0
系别	615	21	0.034146341	1
声优	3696	126	0.034090909	1
设计师	858	29	0.033799534	1
所属领域	1215	41	0.033744856	1
高速缓存	593	20	0.033726813	0
打印速度	1187	40	0.033698399	0
毕业院校	240311	8006	0.033315162	1
网站类型	7420	247	0.03328841	1
电源版本	1473	49	0.033265445	0
板块	4164	138	0.03314121	1
展会名称	1663	55	0.03307276	0
副标题	87743	2897	0.033016879	1
称为	546	18	0.032967033	1
起源	6081	200	0.032889327	1
实质	17000	559	0.032882353	1
位置	43900	1441	0.032824601	0
文件	734	24	0.032697548	1
网站	646	21	0.03250774	1
发布	710	23	0.032394366	1
小说类别	10527	340	0.032297901	1
政党	2609	84	0.032196244	1
是否处方药	8450	272	0.032189349	1
专题	1091	35	0.03208066	1
区域	2964	95	0.032051282	1
简称	45277	1448	0.031980917	1
第一章 总 则	692	22	0.031791908	1
车位	568	18	0.031690141	1
携带方式	727	23	0.031636864	1
职员-家庭成员	36373	1141	0.031369422	1
所属分类	5920	185	0.03125	1
第一章 总则	846	26	0.030732861	1
学科专业	652	20	0.030674847	1
温度	1045	32	0.03062201	0
摄像头	1078	33	0.030612245	1
依托	1381	42	0.030412744	1
原型	792	24	0.03030303	1
职员-负责人	240624	7290	0.03029623	1
连载杂志	1916	58	0.030271399	1
职员-监事主席	6747	204	0.03023566	1
申报单位	695	21	0.030215827	1
发明者	2000	60	0.03	1
洗印格式	500	15	0.03	0
拓片制作年代	501	15	0.02994012	0
职员-副董事长兼总经理	803	24	0.02988792	1
第一章　总则	3355	100	0.029806259	1
原作	16083	478	0.029720823	1
产品品牌	677	20	0.029542097	1
国家/地区	2103	62	0.029481693	0
职员-执行董事兼总经理	1010084	29737	0.029440126	1
像素	646	19	0.029411765	0
CPU型号	23073	677	0.029341655	0
其他平台	682	20	0.029325513	1
学科	7717	226	0.029285992	1
发源地	2495	73	0.029258517	1
毒性	857	25	0.029171529	0
现居地	1314	38	0.02891933	0
体长	1249	36	0.028823058	0
CPU	1114	32	0.028725314	1
安装方式	1929	54	0.027993779	1
临床职称	3386	94	0.02776137	1
开始	650	18	0.027692308	1
操作系统	10885	299	0.027468994	1
分级	7720	212	0.02746114	1
职员-董事、经理	804	22	0.027363184	1
作者	2477267	66978	0.027037053	1
批准	630	17	0.026984127	1
会员	965	26	0.026943005	1
校歌	934	25	0.026766595	0
混音	1437	38	0.026443981	1
发动机	832	22	0.026442308	1
第一章　总　则	683	18	0.026354319	1
提出者	6669	175	0.026240816	1
妻子	1259	33	0.026211279	0
源自	1149	30	0.026109661	1
亚属	5681	148	0.026051751	0
内存	2431	63	0.025915261	0
民族族群	13243	343	0.025900476	1
第二条	17373	448	0.025787141	0
词性	14243	366	0.025696834	0
版本	7919	203	0.02563455	0
生于	1331	34	0.025544703	1
设定地点	589	15	0.025466893	0
游戏类型	138079	3515	0.025456442	1
数量	1927	49	0.025428127	0
本质	5231	133	0.025425349	1
播放期间	1734	44	0.025374856	1
介质	1577	40	0.025364616	1
原著	832	21	0.025240385	1
性质	114772	2889	0.025171645	1
详细介绍	761	19	0.024967148	1
最新章节	610	15	0.024590164	0
词目	2768	68	0.024566474	1
菜系	1895	46	0.024274406	1
建立	991	24	0.024217962	1
丈夫	1824	44	0.024122807	0
扬声器单元	625	15	0.024	1
学历	18138	435	0.023982799	0
装修情况	2968	71	0.023921833	1
作曲	4516	107	0.023693534	1
中医病名	761	18	0.023653088	0
产品名称	1186	28	0.023608769	0
系列	27301	643	0.023552251	1
收藏	1461	34	0.023271732	1
组织单位	517	12	0.023210832	1
单行本册数	1555	36	0.023151125	0
漫画类型	1080	25	0.023148148	1
发现者	3855	89	0.0230869	1
品质	2430	56	0.023045267	1
游戏引擎	957	22	0.022988506	1
B(厚度)	1655	38	0.022960725	0
运营公司	658	15	0.022796353	1
开发者	748	17	0.022727273	1
种族	3047	69	0.022645225	0
机构性质	530	12	0.022641509	1
工作方式	3137	71	0.022633089	1
停车位	929	21	0.022604952	1
研发	665	15	0.022556391	1
第三条	17256	389	0.022542884	0
起源地	624	14	0.022435897	1
接口技术	2381	53	0.022259555	1
作画	1001	22	0.021978022	1
职员-执行监事	14719	323	0.021944426	1
拉丁学名	96305	2113	0.021940709	0
项目位置	7173	157	0.021887634	1
质量	779	17	0.02182285	1
发行	2447	53	0.021659174	1
功耗	509	11	0.021611002	1
学校类型	14070	304	0.021606254	1
丛书系列	787	17	0.021601017	1
运营方式	696	15	0.021551724	1
平均传输率	747	16	0.021419009	0
存储介质	1684	36	0.021377672	1
经纪公司	12306	263	0.021371689	1
副作用	10132	216	0.021318595	1
频率响应	751	16	0.021304927	1
所属系列	3475	74	0.021294964	1
原产国	565	12	0.021238938	1
发行公司	24350	517	0.021232033	1
售楼地址	850	18	0.021176471	0
创办	1049	22	0.020972355	1
硬盘容量	7519	157	0.020880436	0
现任主教练	1009	21	0.020812686	1
公式	769	16	0.020806242	1
医院类型	4582	95	0.020733304	1
职员-董事兼经理	772	16	0.020725389	1
黑白打印速度	725	15	0.020689655	0
记载	2855	59	0.020665499	1
节日类型	1116	23	0.020609319	1
票房	2485	51	0.020523139	0
职员-董事长、总经理	537	11	0.020484171	1
花期	636	13	0.020440252	0
第四条	16402	335	0.020424338	0
正文语种	20394	416	0.020398156	0
震级	640	13	0.0203125	0
学校地址	4484	91	0.02029438	0
展会地点	741	15	0.020242915	0
原称	545	11	0.020183486	1
传感器尺寸	556	11	0.019784173	0
职员-董事长、经理	709	14	0.019746121	1
病原类型	710	14	0.01971831	1
章节	761	15	0.019710907	1
人数	2912	57	0.019574176	0
任职单位	513	10	0.019493177	1
排量	517	10	0.01934236	0
谥号	2588	50	0.019319938	1
班级	574	11	0.019163763	1
源于	1931	37	0.019161056	1
读者对象	1523	29	0.019041366	1
研制单位	897	17	0.018952062	1
词曲	530	10	0.018867925	1
公司类型	1920	36	0.01875	1
时期	4782	89	0.01861146	1
专辑歌手	11686	216	0.018483656	1
景点级别	8878	164	0.018472629	1
相关文献	1842	34	0.018458198	1
信仰	43139	794	0.018405619	1
摄像头像素	1370	25	0.018248175	0
来自	2193	40	0.018239854	1
总容积	3636	66	0.018151815	0
第一章	613	11	0.017944535	0
出处	86794	1557	0.017939028	1
连接方式	3911	70	0.017898236	1
博士后流动站	615	11	0.017886179	1
软件类别	7513	134	0.017835751	1
出版社	939420	16728	0.017806732	1
内存类型	7022	125	0.017801196	1
气候类型	11499	202	0.017566745	1
生育期	856	15	0.017523364	1
会议	519	9	0.01734104	1
年龄	13201	228	0.017271419	0
位于	37104	639	0.017221863	0
游戏画面	8603	148	0.017203301	1
神话体系	874	15	0.017162471	1
化学式	7619	130	0.017062607	0
外文名	761085	12978	0.017051972	1
第五条	16345	278	0.017008259	0
书名	674334	11456	0.016988614	0
级别	9038	153	0.016928524	1
硬度	1005	17	0.016915423	0
容量	3370	57	0.016913947	0
病原拉丁学名	653	11	0.016845329	0
最高时速	1079	18	0.016682113	0
设计类型	783	13	0.01660281	0
场上位置	22058	366	0.016592619	1
工作湿度	544	9	0.016544118	0
适用职业	1274	21	0.016483516	1
文献	1583	26	0.01642451	1
传输接口	550	9	0.016363636	1
职员-执行董事兼经理	44973	735	0.016343139	1
婚姻状况	1776	29	0.016328829	0
类属	2826	46	0.016277424	1
玩家人数	12307	200	0.016250914	0
党员	2592	42	0.016203704	1
号码	926	15	0.016198704	1
待机时间	563	9	0.01598579	0
产量	507	8	0.015779093	0
面板	507	8	0.015779093	1
加速时间	571	9	0.015761821	0
售价	635	10	0.015748031	1
出版周期	7307	115	0.015738333	1
打印页数	510	8	0.015686275	0
主场馆	1150	18	0.015652174	1
出版	1091	17	0.015582035	1
字	7109	110	0.015473344	0
所属	11768	180	0.015295717	1
总推荐	981	15	0.01529052	1
设定时间	655	10	0.015267176	0
发行阶段	2250	34	0.015111111	1
密度	2934	44	0.014996592	0
产品外形	1202	18	0.014975042	1
职员-监事长	7484	112	0.014965259	1
工作单位	1938	29	0.01496388	1
行政村	606	9	0.014851485	1
车牌代码	21727	321	0.014774244	0
时代	9220	136	0.014750542	1
职员-执行董事、经理	25033	366	0.014620701	1
出现时间	1437	21	0.014613779	1
最新版本	5485	80	0.014585232	0
方位	1168	17	0.014554795	0
病毒长度	1929	28	0.014515293	0
年营业额	7745	112	0.014460943	0
加热方式	1393	20	0.014357502	1
时区	709	10	0.014104372	0
插画	853	12	0.014067995	1
学名	1713	24	0.014010508	0
联系电话	1149	16	0.013925152	1
原名	12492	173	0.013848863	1
发音	3468	48	0.01384083	1
生产商	1090	15	0.013761468	1
卷数	1238	17	0.013731826	0
全院人数	1020	14	0.01372549	0
游戏人数	876	12	0.01369863	0
行业	6142545	83958	0.013668276	1
校园面积	588	8	0.013605442	0
唱片公司	9980	135	0.013527054	1
歌手	813368	10988	0.01350926	1
硬盘	519	7	0.013487476	0
稀有度	594	8	0.013468013	0
周期	1042	14	0.013435701	0
进程文件	1504	20	0.013297872	1
归属	1744	23	0.013188073	1
会长	915	12	0.013114754	1
所属游戏	1068	14	0.013108614	1
制造商	1221	16	0.013104013	1
中医学名	999	13	0.013013013	1
展会面积	925	12	0.012972973	0
保质期	1312	17	0.012957317	0
闪点	1004	13	0.012948207	1
所属国	618	8	0.012944984	0
主席	775	10	0.012903226	1
流域面积	1708	22	0.012880562	0
平均海拔	1168	15	0.012842466	0
职员-执行董事，总经理	19080	243	0.012735849	1
营业时间	117712	1497	0.01271748	0
体积	1101	14	0.012715713	1
公司总部	552	7	0.012681159	0
投资商	631	8	0.012678288	1
集数	26963	341	0.012646961	0
读音	8981	113	0.012582118	1
第六条	16292	204	0.012521483	0
家乡	722	9	0.012465374	1
教授	724	9	0.012430939	1
军衔	1368	17	0.012426901	1
地点	111901	1390	0.012421694	0
出土地点	2850	35	0.012280702	0
国别	1965	24	0.01221374	1
出自	13123	160	0.012192334	1
人口	163739	1994	0.012177917	0
厂商	1151	14	0.012163336	1
亚种	5181	63	0.012159815	0
坐落于	2961	36	0.012158055	0
主管单位	7207	87	0.012071597	0
所属文库	664	8	0.012048193	1
相关文件	582	7	0.012027491	1
机箱材质	582	7	0.012027491	1
资源类型	998	12	0.012024048	1
前身	12001	144	0.011999	1
工作人员	584	7	0.011986301	1
编辑单位	3423	41	0.011977797	1
教师	1087	13	0.011959522	1
出版期间	1424	17	0.011938202	1
自然村	503	6	0.011928429	1
职员-理事长兼经理	589	7	0.01188455	1
制冷方式	506	6	0.011857708	1
制作公司	7254	86	0.011855528	1
校址	511	6	0.011741683	0
高度	2563	30	0.011705033	0
销售状态	856	10	0.011682243	0
所在地	9935	116	0.011675893	0
职员-执行董事，经理	5158	60	0.011632416	1
所属运动队	33976	390	0.011478691	1
最高海拔	619	7	0.011308562	0
国家	30256	342	0.011303543	1
职员-理事长	42981	484	0.01126079	1
人口密度	714	8	0.011204482	0
站点	804	9	0.01119403	1
创立	989	11	0.011122346	1
功率	4144	46	0.011100386	0
名称	9393	104	0.011072075	0
出生	2267	25	0.01102779	1
属于	22915	251	0.010953524	1
代码	823	9	0.010935601	0
所属机构	643	7	0.01088647	1
原版名称	34470	374	0.010850015	0
服役时间	831	9	0.010830325	0
常住人口	1944	21	0.010802469	0
沸点	2041	22	0.01077903	0
工作温度	2042	22	0.010773751	0
详细信息	10663	114	0.010691175	1
现藏	655	7	0.010687023	1
语言类型	1597	17	0.010644959	1
灵敏度	658	7	0.010638298	0
隶属单位	1990	21	0.010552764	1
亚族	570	6	0.010526316	0
工作时间	571	6	0.010507881	0
第六章　附则	1144	12	0.01048951	1
开发	1050	11	0.01047619	1
系统内存	1051	11	0.010466223	0
纹路颜色	574	6	0.010452962	0
有效期	671	7	0.010432191	0
影响系统	1444	15	0.010387812	1
直径	2047	21	0.010258915	0
选育单位	8714	89	0.01021345	1
软件版本	4605	47	0.010206298	0
所属专题	1083	11	0.010156971	1
入住时间	693	7	0.01010101	0
小区地址	5448	55	0.010095448	0
界面语言	1491	15	0.010060362	1
上映日期	903	9	0.009966777	0
第七条	16168	161	0.009957942	0
车身重量	807	8	0.009913259	0
文化程度	1110	11	0.00990991	0
环境温度	811	8	0.009864365	0
相机类型	1014	10	0.009861933	1
修业年限	508	5	0.00984252	0
所属年代	3460	34	0.00982659	0
ISRC	723	7	0.009681881	0
显示屏尺寸	3624	35	0.009657837	0
农历	1556	15	0.009640103	0
区域板块	7159	69	0.009638218	1
所属集团	519	5	0.009633911	0
揭载号	521	5	0.009596929	0
适合机型	523	5	0.009560229	1
适用地区	1677	16	0.009540847	1
主要工艺	3153	30	0.009514748	1
职员-32	526	5	0.009505703	0
第五十八条	951	9	0.009463722	0
作品出处	15378	145	0.009429054	0
创建	1704	16	0.009389671	0
职员-总经理	460841	4321	0.009376336	1
宽度	2349	22	0.009365688	0
电视台	643	6	0.00933126	1
所属专辑	42518	396	0.009313702	0
开本	260900	2427	0.009302415	0
第六十五条	540	5	0.009259259	0
产权年限	1734	16	0.00922722	0
选自	764	7	0.009162304	1
典源	657	6	0.00913242	1
电池类型	3614	33	0.009131157	1
球场	660	6	0.009090909	0
通话时间	661	6	0.009077156	0
摘录	551	5	0.00907441	0
第六十二条	666	6	0.009009009	0
型号	47850	431	0.009007315	0
第四十七条	2123	19	0.0089496	0
学生	3466	31	0.008944028	0
口径	2362	21	0.008890771	0
颜色类型	680	6	0.008823529	1
职员-1001	4539	40	0.008812514	0
定名人	796	7	0.00879397	0
第五十二条	1490	13	0.008724832	0
行政级别	689	6	0.008708273	0
速度	2659	23	0.008649868	0
资产总额	579	5	0.008635579	0
分辨率	9885	85	0.008598887	0
职员-30	702	6	0.008547009	0
年份	2356	20	0.008488964	0
屏幕材质	827	7	0.008464329	1
二名法	9950	84	0.008442211	0
学校代码	1659	14	0.008438819	0
发行日期	18407	155	0.00842071	0
系	1669	14	0.008388256	0
第四十二条	2990	25	0.008361204	0
发生时间	1917	16	0.008346375	0
第九条	15846	132	0.008330178	0
扩展插槽	847	7	0.008264463	0
外形尺寸	6293	52	0.00826315	0
作品大类	848	7	0.008254717	1
参考价格	1941	16	0.008243174	0
纲	110294	909	0.008241609	0
简写	608	5	0.008223684	1
人口数量	1464	12	0.008196721	0
职员-经理	599780	4880	0.008136317	1
全称	9295	75	0.008068854	1
城市	5832	47	0.008058985	0
英文简称	870	7	0.008045977	1
生产企业	622	5	0.008038585	1
所在城市	3484	28	0.008036739	0
公司	6904	55	0.007966396	0
经济总收入	504	4	0.007936508	0
产品尺寸	3930	31	0.007888041	0
价格	5975	47	0.007866109	0
影片名称	1019	8	0.007850834	0
插槽类型	1274	10	0.007849294	1
第四十条	3442	27	0.007844277	0
客房	1149	9	0.007832898	0
父亲	3958	31	0.007832239	0
第三十四条	5117	40	0.00781708	0
区位	1159	9	0.007765315	0
大小	29739	229	0.007700326	0
股票代码	780	6	0.007692308	0
成像器件	650	5	0.007692308	0
歌曲时长	18214	140	0.007686395	0
第八条	16011	123	0.007682218	0
资费	1434	11	0.007670851	0
物业费	5478	42	0.007667032	0
职员-4	7335	56	0.007634628	0
交换方式	786	6	0.007633588	1
资源格式	791	6	0.007585335	1
职员-2	7519	57	0.007580795	0
人均GDP	528	4	0.007575758	0
所属地区	226243	1713	0.007571505	0
所处时代	38568	291	0.007545115	0
第五十条	1731	13	0.00751011	0
第五十一条	1602	12	0.007490637	0
3.5英寸仓位	2012	15	0.007455268	0
制作发行	1615	12	0.007430341	0
职员-清算组负责人	2558	19	0.007427678	1
第七章　附则	949	7	0.007376185	0
开发公司	2864	21	0.007332402	0
第十一条	15174	109	0.00718334	0
第四十八条	1960	14	0.007142857	0
举办时间	3362	24	0.007138608	0
纯度	704	5	0.007102273	0
精灵属性	706	5	0.007082153	1
所属水系	708	5	0.007062147	0
第四十九条	1846	13	0.007042254	0
全名	1868	13	0.006959315	0
农业人口	1151	8	0.006950478	0
适用面积	2022	14	0.006923838	0
总笔画	4658	32	0.006869901	0
职员-经营者	56102	385	0.0068625	1
职员-投资人	32530	223	0.006855211	1
油耗	740	5	0.006756757	0
英文名称	264662	1783	0.006736895	1
漫画状态	597	4	0.006700168	0
第五十五条	1197	8	0.006683375	0
时长	899	6	0.006674082	0
馆藏地点	1948	13	0.006673511	0
举办城市	1207	8	0.006628003	0
第十条	15552	103	0.006622942	0
第十五条	13453	89	0.006615625	0
生产公司	909	6	0.00660066	0
第三十二条	5759	38	0.006598368	0
第二十四条	9023	59	0.006538845	0
光学分辨率	919	6	0.006528836	0
学校占地	767	5	0.006518905	0
第十四条	13876	90	0.006486019	0
朝代	12056	78	0.006469808	0
专辑时长	1083	7	0.006463527	0
公司地址	1558	10	0.006418485	0
第五章　附则	779	5	0.006418485	0
第十二条	14811	95	0.006414152	0
生产厂家	5145	33	0.006413994	0
摆放方式	624	4	0.006410256	0
病毒类型	5308	34	0.006405426	1
漫画作者	937	6	0.006403415	1
每集长度	8296	53	0.006388621	0
新型号	1727	11	0.006369427	0
转速	1416	9	0.006355932	0
演出场馆	632	4	0.006329114	0
学生人数	4607	29	0.006294769	0
第二十七条	7660	48	0.006266319	0
作品体裁	1277	8	0.006264683	1
轴承型号	4151	26	0.006263551	0
开发商	45284	283	0.006249448	1
语种	12653	79	0.006243579	1
连载期间	2084	13	0.006238004	0
学校占地面积	643	4	0.00622084	0
出生地	514660	3188	0.006194381	0
分子式	14582	90	0.006171993	0
游戏版本	3406	21	0.00616559	0
粤语名	650	4	0.006153846	0
屏幕色彩	815	5	0.006134969	0
起源时间	987	6	0.006079027	0
第二十一条	10406	63	0.0060542	0
职员-22	666	4	0.006006006	0
邮发代号	3688	22	0.005965293	0
海拔高度	1344	8	0.005952381	0
电源类型	1849	11	0.005949162	1
通车时间	844	5	0.005924171	0
职员-34	507	3	0.00591716	0
第八章　附则	508	3	0.005905512	0
品牌	54230	319	0.005882353	1
第六十六条	510	3	0.005882353	0
总部	3925	23	0.005859873	0
第二十二条	9964	58	0.005820955	0
第14条	517	3	0.005802708	0
一级学科	1043	6	0.005752637	0
繁体	1925	11	0.005714286	0
第三十六条	4556	26	0.00570676	0
校长	703	4	0.0056899	0
汉语拼音	2110	12	0.005687204	0
政府驻地	16976	96	0.005655042	0
职员-6	2837	16	0.00563976	0
作/译者	1066	6	0.005628518	1
占地面积	67538	380	0.005626462	0
第三十一条	6044	34	0.005625414	0
保护级别	889	5	0.005624297	0
亚目	17796	100	0.00561924	0
党派	892	5	0.005605381	0
职员-20	717	4	0.005578801	0
ISSN	538	3	0.005576208	0
第十三条	14355	80	0.005572971	0
作品名称	91876	511	0.005561844	0
申请单位	907	5	0.005512679	0
董事长	1819	10	0.005497526	0
投影机类型	546	3	0.005494505	1
第二十三条	9488	52	0.005480607	0
缩写	3674	20	0.005443658	1
员工数	31427	171	0.005441181	0
熔点	3134	17	0.005424378	0
第五十四条	1291	7	0.005422153	0
发布单位	35287	191	0.005412758	0
第五十六条	1109	6	0.00541028	0
启用时间	1109	6	0.00541028	0
单位	68411	369	0.005393869	0
现任院长	557	3	0.005385996	0
第十八条	11954	64	0.005353856	0
职员-18	748	4	0.005347594	0
起点	1310	7	0.005343511	0
第四十一条	3183	17	0.005340873	0
部首	5246	28	0.0053374	0
职员-8	1501	8	0.00532978	0
职员-12	944	5	0.00529661	0
第四十六条	2270	12	0.005286344	0
生产单位	1135	6	0.005286344	0
连载平台	3034	16	0.005273566	0
标准座位数	950	5	0.005263158	0
审定单位	570	3	0.005263158	1
核心数	574	3	0.005226481	0
隶属	42127	220	0.005222304	0
土地面积	1342	7	0.005216095	0
进化阶段	576	3	0.005208333	0
显示芯片	1926	10	0.005192108	0
中文名	5853536	30197	0.005158762	1
现任校长	17080	88	0.005152225	0
第二十五条	8541	44	0.005151622	0
第三十五条	4854	25	0.005150391	0
第十九条	11459	59	0.005148791	0
球衣号码	9001	46	0.005110543	0
职员-16	783	4	0.005108557	0
职员-10	1177	6	0.005097706	0
执业地点	2158	11	0.005097312	0
科名	982	5	0.00509165	1
职员-遗留状态	791	4	0.00505689	0
第三十八条	3968	20	0.005040323	0
第六十条	798	4	0.005012531	0
第13条	600	3	0.005	0
UniCode	600	3	0.005	0
主场	801	4	0.004993758	0
人均收入	1205	6	0.004979253	0
第10条	804	4	0.004975124	0
海拔	44490	221	0.004967408	0
职员-28	605	3	0.004958678	0
楼高	2228	11	0.004937163	0
目录	8321	41	0.004927292	0
通高	611	3	0.004909984	0
公司性质	145554	713	0.004898526	0
建造时间	2654	13	0.004898267	0
屏幕尺寸	34827	170	0.00488127	0
总线接口	1230	6	0.004878049	0
厂房面积	820	4	0.004878049	0
种	55578	271	0.00487603	0
开始时间	1850	9	0.004864865	0
职员-26	619	3	0.004846527	0
第五十七条	1032	5	0.004844961	0
第二十九条	6825	33	0.004835165	0
产品功率	2735	13	0.004753199	0
时间	88642	421	0.004749442	0
第二十条	10953	52	0.004747558	0
院长	1482	7	0.004723347	0
职员-24	637	3	0.004709576	0
游戏原名	639	3	0.004694836	1
第二十八条	7251	34	0.004689008	0
日文名	3415	16	0.004685212	1
职员-14	854	4	0.004683841	0
第二十六条	8114	38	0.004683263	0
第十七条	12425	58	0.004668008	0
键盘接口	643	3	0.00466563	0
感情色彩	646	3	0.004643963	1
拉丁名	862	4	0.004640371	0
品种类型	648	3	0.00462963	1
生日	650	3	0.004615385	0
所属国家	8267	38	0.004596589	0
软件授权	2176	10	0.004595588	1
核心数量	654	3	0.004587156	0
总经理	655	3	0.004580153	0
所属科室	1969	9	0.004570848	1
面积	172740	787	0.00455598	0
色彩	31671	144	0.004546746	1
总线类型	662	3	0.004531722	1
最大存储容量	664	3	0.004518072	0
长	4466	20	0.00447828	0
第三十七条	4246	19	0.0044748	0
游戏名称	3156	14	0.004435995	0
作品状态	1819	8	0.004398021	0
第五十三条	1385	6	0.00433213	0
第四十三条	2804	12	0.004279601	0
厚度	8648	37	0.004278446	0
全长	6789	29	0.004271616	0
第三十三条	5412	23	0.004249815	0
卡片种类	2590	11	0.004247104	1
第十六条	12968	55	0.004241209	0
最高分辨率	3539	15	0.004238485	0
体重	67374	284	0.004215276	0
软件性质	1187	5	0.0042123	1
曲目数量	5246	22	0.004193671	0
第六十一条	716	3	0.004189944	0
地区	237877	995	0.004182834	0
拼音	108043	447	0.004137242	0
动态对比度	2190	9	0.004109589	0
母亲	1469	6	0.004084411	0
行政区类别	120259	491	0.004082855	1
主板芯片组	2695	11	0.004081633	0
电话区号	29891	122	0.004081496	0
第三十九条	3706	15	0.004047491	0
第三十条	6432	26	0.004042289	0
最高传输速率	500	2	0.004	0
制片成本	3263	13	0.003984064	0
省份	1759	7	0.003979534	0
轴承系列	3536	14	0.003959276	1
所属城市	758	3	0.003957784	0
支持频段	1522	6	0.003942181	1
下载	1017	4	0.003933137	0
缓存	772	3	0.00388601	0
第一条	17002	66	0.003881896	0
医院等级	3611	14	0.003877042	0
最佳分辨率	1550	6	0.003870968	0
建筑年代	2326	9	0.003869304	0
英文缩写	1037	4	0.003857281	1
运动项目	76755	296	0.003856426	0
修建时间	1299	5	0.003849115	0
屏幕比例	5198	20	0.003847634	0
陵墓	520	2	0.003846154	0
建筑面积	41608	160	0.003845414	0
总用地面积	524	2	0.003816794	0
总规划面积	524	2	0.003816794	0
人均纯收入	1575	6	0.003809524	0
官网	530	2	0.003773585	0
外文队名	2958	11	0.003718729	0
办公地址	816	3	0.003676471	0
劳动力	545	2	0.003669725	0
拉丁科名	545	2	0.003669725	0
目	113276	415	0.003663618	0
CASNO	1374	5	0.00363901	0
成立地点	2490	9	0.003614458	0
感光元件	830	3	0.003614458	0
重	555	2	0.003603604	0
东经	559	2	0.003577818	0
区域面积	839	3	0.003575685	0
片长	38918	139	0.003571612	0
建成	565	2	0.003539823	0
翼展	566	2	0.003533569	0
年代	37105	131	0.003530521	0
适合年龄	850	3	0.003529412	1
屏幕分辨率	1705	6	0.003519062	0
首播时间	10260	36	0.003508772	0
北纬	571	2	0.003502627	0
进度	575	2	0.003478261	0
适用频率	578	2	0.003460208	0
第四十四条	2622	9	0.003432494	0
【注音】	594	2	0.003367003	0
局长	2108	7	0.003320683	0
碎纸方式	604	2	0.003311258	1
硬盘盘位	605	2	0.003305785	0
赤经	1216	4	0.003289474	0
发表时间	610	2	0.003278689	0
第四十五条	2446	8	0.003270646	0
行政区域	16914	55	0.003251744	0
丛书	51175	166	0.003243771	1
端口数量	1567	5	0.00319081	0
全生育期	638	2	0.003134796	0
总资产	1915	6	0.003133159	0
更新	1613	5	0.003099814	0
总投资	8081	25	0.003093677	0
注音	49356	152	0.003079666	0
危险级别	650	2	0.003076923	0
ISBN	836035	2572	0.003076426	0
属	94331	290	0.003074281	0
最大功率	2296	7	0.00304878	0
辖区面积	2302	7	0.003040834	0
营业面积	990	3	0.003030303	0
毕业于	994	3	0.003018109	1
第12条	672	2	0.00297619	0
车站等级	1009	3	0.002973241	0
文学体裁	86535	257	0.002969897	1
展会场馆	1014	3	0.00295858	1
西医学名	2713	8	0.002948765	0
开播时间	681	2	0.002936858	0
系列名称	1027	3	0.00292113	1
显存类型	689	2	0.002902758	1
亚门	22836	65	0.002846383	0
政治体制	1056	3	0.002840909	0
警惕程度	704	2	0.002840909	0
单位属性	709	2	0.002820874	1
职工	1434	4	0.0027894	0
定价	598168	1667	0.002786842	0
设备类型	4306	12	0.002786809	1
总部地点	203257	558	0.002745293	0
所属公司	10965	30	0.002735978	0
乡村人口	1462	4	0.002735978	0
法人代表	1473	4	0.002715547	0
菜品口味	1842	5	0.002714441	1
耕地总面积	2224	6	0.002697842	0
传染性	2626	7	0.002665651	0
开盘时间	4156	11	0.002646776	0
占地	12118	32	0.0026407	0
始建于	19320	51	0.002639752	0
建设时间	1145	3	0.002620087	0
中文纲名	767	2	0.002607562	0
主板板型	1151	3	0.002606429	0
处方来源	2309	6	0.002598528	1
佩戴方式	2791	7	0.002508062	1
出版者	798	2	0.002506266	1
科	129072	323	0.002502479	0
产品重量	6439	16	0.002484858	0
授权状态	3242	8	0.002467613	0
中文名称	16238	40	0.002463358	1
是否出版	817	2	0.00244798	0
处理器类型	1237	3	0.002425222	1
应用版本	826	2	0.002421308	0
字数	19898	48	0.002412303	0
纵	830	2	0.002409639	0
存储容量	17091	41	0.002398923	0
游戏容量	843	2	0.002372479	0
编号	6333	15	0.002368546	0
站址	1271	3	0.002360346	0
河长	854	2	0.00234192	0
部外笔画	1714	4	0.002333722	0
重量	16320	38	0.002328431	0
小说状态	2582	6	0.00232378	0
户数	12621	29	0.002297758	0
电池容量	2638	6	0.00227445	0
游戏制作	880	2	0.002272727	0
提出时间	3571	8	0.002240269	0
底色	1824	4	0.002192982	0
邮政区码	31594	69	0.002183959	0
在校学生	4126	9	0.002181289	0
举办展馆	918	2	0.002178649	0
能效等级	2313	5	0.002161695	0
亚纲	38398	81	0.002109485	0
五笔	957	2	0.002089864	0
文件类别	1438	3	0.002086231	0
光驱类型	1442	3	0.002080444	1
主屏分辨率	969	2	0.002063983	0
交房时间	1461	3	0.002053388	0
株高	1960	4	0.002040816	0
职员-执行（常务）董事	99276	197	0.001984367	0
